customer_id,CAC,industry,company_size,LTV,Monthly_Revenue,plan_name,billing_frequency,Total_Revenue,Avg_Sentiment_Score,Active_Days,Usage_Events,Usage_Score,latest_end,Churned,LTV_CAC_Ratio,CAC_Payback_Months,Customer_Health_Score
5ba673d8-b7be-4090-8b02-576730f5b0f9,308.91,Legal,Large (201-1000),266067.47,2663.38,Enterprise,annual,38763.0,-1.0,5675,5690,1.0,2025-12-20,0,861.31,0.1,0.4
5be99fc7-03d3-464d-88bd-77f9009fd62b,381.24,Marketing,Small (11-50),-179.03,39.5,Starter,monthly,29.0,,22,22,1.0,2022-06-24,1,-0.47,9.7,0.5
5c1056bb-a625-444e-9138-13292cf04d9b,66.47,Education,Large (201-1000),527.26,348.25,Business,monthly,621.0,0.0,399,400,1.0,2024-03-26,1,7.93,0.2,0.5
5c6035a7-f9d9-4d35-89c4-491d78e716e1,175.71,Manufacturing,Enterprise (1000+),232174.51,2992.24,Business,annual,38644.8,1.0,4929,4941,1.0,2024-12-18,1,1321.35,0.1,0.8
5cb8e6be-463d-4c63-88db-0dd8a1f91491,121.61,Healthcare,Small (11-50),0.0,26.1,Starter,annual,313.2,-0.5,23,23,1.0,2023-03-25,1,0.0,4.7,0.35
5d82438a-da6c-4b6a-bf0a-db8289dcb247,202.0,Finance,Small (11-50),186.91,26.1,Starter,annual,313.2,0.0,224,224,1.0,2024-11-01,1,0.93,7.7,0.5
5d846a69-b2b2-4108-b79a-b601894d588f,352.99,Non-profit,Startup (1-10),801.03,43.0,Starter,monthly,857.0,-0.5,221,221,1.0,2023-03-03,1,2.27,8.2,0.35
5e2f20f5-f586-4779-9562-68b2032dd26a,167.83,Non-profit,Small (11-50),27.66,33.33,Professional,annual,499.8,,101,101,1.0,2022-12-19,1,0.16,5.0,0.5
5e973fcb-5239-4441-8f44-e13d15d3e900,65.48,Technology,Medium (51-200),166517.07,1182.0,Business,annual,26995.2,,3925,3927,1.0,2026-08-23,0,2543.02,0.1,0.7
5e9828f4-46d4-4c0d-b404-94bbe34bffab,77.2,Retail,Enterprise (1000+),909571.67,10697.67,Business,monthly,51224.0,1.0,7417,7439,1.0,2024-06-20,1,11782.02,0.0,0.8
5ea376ae-88a7-4613-9e8e-228514430d53,88.48,Consulting,Startup (1-10),0.0,26.1,Starter,annual,313.2,0.0,28,28,1.0,2023-02-04,1,0.0,3.4,0.5
5ebd2af5-c45f-4d83-a10c-e3caf1e74707,54.12,Consulting,Medium (51-200),15767.03,512.6,Business,monthly,5722.0,-0.5,1423,1431,1.01,2024-12-05,1,291.33,0.1,0.36
601bf47e-150a-4714-94c7-731a9138f5c3,39.06,Legal,Enterprise (1000+),151331.17,3404.5,Enterprise,annual,37317.0,,4522,4540,1.0,2024-06-09,1,3874.33,0.0,0.5
60b200c0-57cb-4035-9d38-c61ef8ec4304,182.71,Legal,Enterprise (1000+),6943.61,269.0,Enterprise,annual,9906.0,-1.0,2241,2247,1.0,2025-08-25,0,38.0,0.7,0.4
60c1f2e1-fc70-4af2-a86f-f8620bc1e324,83.53,Retail,Medium (51-200),-404.03,49.75,Professional,monthly,49.0,0.0,63,63,1.0,2023-01-14,1,-4.84,1.7,0.5
60c2b9e3-6327-44fa-a712-44248c34d479,86.72,Finance,Large (201-1000),1577443.63,2279.81,Enterprise,annual,232659.0,0.0,22661,22706,1.0,2031-06-15,0,18190.08,0.0,0.7
60db8887-199c-4677-b045-5203b2c28d98,429.8,Manufacturing,Large (201-1000),929158.84,2276.5,Enterprise,annual,119706.0,0.0,32573,32684,1.0,2033-02-26,0,2161.84,0.2,0.7
60dccef9-af76-4f3a-b8d9-3095fd279ca5,95.41,Marketing,Large (201-1000),8669.59,124.63,Enterprise,annual,8673.0,-1.0,5596,5606,1.0,2027-12-13,0,90.87,0.8,0.4
60ffc6cb-0174-4b5c-8107-50dfc89c1f41,42.26,Media,Enterprise (1000+),790403.07,1743.13,Enterprise,annual,110340.0,-0.4,12769,12788,1.0,2030-12-01,0,18703.34,0.0,0.58
6113779e-75fe-4664-9d38-8a65333c8ee2,220.07,Consulting,Startup (1-10),2797.29,187.33,Starter,monthly,1483.0,0.5,607,607,1.0,2023-10-24,1,12.71,1.2,0.65
617c62ce-79ca-4854-9240-9c0a28594e4f,223.98,Finance,Startup (1-10),0.0,58.0,Starter,monthly,29.0,0.0,48,48,1.0,2023-01-11,1,0.0,3.9,0.5
617fbb16-11e4-4414-b385-5c3bf2198eac,162.61,Legal,Startup (1-10),719.59,80.33,Starter,monthly,441.0,,258,258,1.0,2024-02-17,1,4.43,2.0,0.5
619ccbc9-5245-43d6-8ad3-c41b5d90969a,167.39,Manufacturing,Small (11-50),-120.16,37.0,Professional,monthly,49.0,-0.33,60,61,1.02,2024-12-25,1,-0.72,4.5,0.41
61a5532d-68c4-4ca3-8348-005f13b1aae8,296.67,Healthcare,Large (201-1000),2309282.4,4486.14,Business,monthly,166366.0,0.0,13954,13980,1.0,2030-07-25,0,7784.01,0.1,0.7
61c47a9f-a940-4240-aa60-4dbefc156e7a,237.62,Finance,Large (201-1000),16831.75,1556.0,Enterprise,monthly,6189.0,0.5,1637,1639,1.0,2025-01-01,1,70.83,0.2,0.65
6233f7ef-21e6-4502-9d03-f6569ea4217c,181.34,Marketing,Large (201-1000),85669.08,1007.1,Business,annual,16053.6,1.0,2441,2442,1.0,2025-10-26,0,472.42,0.2,1.0
62479f2c-9b03-4cfc-a622-c357cf2764d1,151.81,Marketing,Large (201-1000),91017.55,871.75,Business,monthly,22110.0,0.0,3364,3365,1.0,2026-12-05,0,599.55,0.2,0.7
6255585d-0ab2-4c15-bc2c-5d7bd2bfb1a2,195.82,Consulting,Startup (1-10),1053.0,77.75,Starter,annual,613.2,,437,438,1.0,2025-01-28,1,5.38,2.5,0.5
6277017b-900d-489e-854d-c7122cd7aab8,576.61,Healthcare,Small (11-50),-101.25,198.28,Professional,annual,1905.6,-0.5,254,254,1.0,2024-11-18,1,-0.18,2.9,0.35
62df2e17-c582-448f-89ce-3bb5b379da08,442.97,Technology,Enterprise (1000+),808551.91,3930.98,Business,annual,64728.0,,3791,3792,1.0,2026-10-15,0,1825.3,0.1,0.7
633e81f5-79a2-46dc-9c9e-80e2dbf82a66,173.59,Technology,Startup (1-10),2021.65,52.0,Starter,monthly,2019.0,,981,981,1.0,2028-02-08,0,11.65,3.3,0.7
636c0729-5aad-4a04-9ddd-8056ea93983f,102.44,Manufacturing,Enterprise (1000+),50468.77,1517.0,Business,annual,14572.8,0.0,1841,1841,1.0,2023-09-26,1,492.67,0.1,0.5
638f86ef-ecb8-4c2c-ac1f-bb6fc6e5be69,145.41,Consulting,Small (11-50),1754.97,58.0,Starter,monthly,870.0,0.0,1080,1080,1.0,2026-12-28,0,12.07,2.5,0.7
63d54a02-54bb-4df1-9e09-9710887ad8f7,77.74,Marketing,Startup (1-10),16186.49,619.0,Professional,monthly,4125.0,0.0,1010,1011,1.0,2023-09-10,1,208.21,0.1,0.5
640f63e8-15d2-4267-bc27-135fd9020db4,62.5,Education,Startup (1-10),5179.07,289.67,Starter,monthly,1337.0,-0.25,518,518,1.0,2025-03-20,1,82.87,0.2,0.43
6533c49c-d773-437d-8840-4bd2eb6f70e3,224.09,Marketing,Startup (1-10),142259.87,3416.0,Professional,monthly,10004.0,,7877,7892,1.0,2027-03-03,0,634.83,0.1,0.7
65837bdd-0a96-4c3e-8c0d-fda37c8e29ab,1050.06,Finance,Startup (1-10),35.55,29.0,Starter,monthly,58.0,1.0,51,51,1.0,2023-04-23,1,0.03,36.2,0.8
658aa9fa-6708-4d89-8252-0d1f960c4c8f,63.6,Media,Medium (51-200),143.49,37.0,Professional,monthly,196.0,1.0,212,212,1.0,2025-04-10,1,2.26,1.7,0.8
65f87fb7-ca4e-4f2e-ab70-2fef76f73d70,788.95,Real Estate,Large (201-1000),409186.43,9041.5,Enterprise,annual,56778.0,,9570,9619,1.01,2023-08-14,1,518.65,0.1,0.51
661b54cb-7787-4761-af76-4ebd82ad9ba0,174.65,Retail,Large (201-1000),12694.39,143.5,Enterprise,monthly,13118.0,-0.5,4984,4991,1.0,2027-08-11,0,72.68,1.2,0.55
666818fb-75d9-4467-9861-1632bcda44af,102.81,Media,Small (11-50),739.03,145.0,Starter,monthly,174.0,,355,355,1.0,2024-07-10,1,7.19,0.7,0.5
6670af58-0d6f-4411-9a10-c0c9f12a1d66,23.53,Legal,Small (11-50),209.55,58.0,Starter,monthly,116.0,0.5,170,170,1.0,2022-07-16,1,8.91,0.4,0.65
66925ef2-7bf4-421a-8320-72dd87b66f69,179.2,Retail,Enterprise (1000+),176551.82,2295.47,Business,annual,16771.2,-0.8,9932,9973,1.0,2027-02-16,0,985.22,0.1,0.46
6698c6c6-1ae5-4fd4-854b-643d8aaec41f,286.59,Media,Small (11-50),74543.88,1555.17,Professional,monthly,10563.0,0.0,1853,1855,1.0,2024-08-02,1,260.11,0.2,0.5
66e828d2-20aa-426b-90dc-5909d28aa5fa,650.22,Healthcare,Medium (51-200),3497.16,280.5,Professional,monthly,1606.0,-1.0,467,467,1.0,2025-01-16,1,5.38,2.3,0.2
6701acb6-f0f0-4546-acf0-95a52b9ac8cc,114.19,Marketing,Small (11-50),207.74,61.0,Starter,monthly,287.0,0.0,102,102,1.0,2025-03-26,1,1.82,1.9,0.5
675f09bf-7069-40e0-8f34-f065183389d8,256.01,Media,Small (11-50),1887.03,75.23,Professional,annual,1652.4,0.0,794,794,1.0,2025-05-22,1,7.37,3.4,0.5
679707f6-4b51-4a91-b61c-ac4357834f24,229.91,Healthcare,Large (201-1000),161962.2,817.4,Enterprise,monthly,43648.0,,10590,10614,1.0,2028-05-22,0,704.46,0.3,0.7
67dc067f-0892-4de3-9a95-c6791fd8e278,1307.84,Media,Large (201-1000),32748.02,1795.67,Business,monthly,3343.0,-1.0,1877,1881,1.0,2023-07-26,1,25.04,0.7,0.2
682b0a59-81b7-4cf9-8d89-2faa61f01adc,137.52,Legal,Medium (51-200),33239.65,938.67,Business,monthly,5137.0,-1.0,3577,3587,1.0,2023-09-24,1,241.71,0.1,0.2
68520133-44e1-4a31-9bbb-092e1a865dcf,91.88,Education,Small (11-50),1506.19,34.67,Starter,monthly,1534.0,-0.5,576,576,1.0,2026-02-21,0,16.39,2.7,0.55
689a5daf-00a4-4682-929a-0bb23691e7dc,32.73,Non-profit,Startup (1-10),7674.71,622.0,Professional,monthly,2616.0,,1132,1133,1.0,2023-01-26,1,234.49,0.1,0.5
68a66c39-95b5-4243-aede-eeb2dfe839cd,17.16,Marketing,Medium (51-200),8927.29,447.11,Professional,annual,5641.2,-0.33,717,717,1.0,2023-08-04,1,520.24,0.0,0.4
6931fb3e-62ef-451c-a3c4-264f5a721e7d,49.23,Consulting,Enterprise (1000+),805705.06,1986.0,Enterprise,annual,90072.0,-1.0,44881,45135,1.01,2032-11-26,0,16366.14,0.0,0.41
6943fbac-d237-4fa4-b14a-be981ba39c7b,36.34,Media,Medium (51-200),422197.55,1256.71,Business,monthly,53714.0,0.0,5802,5809,1.0,2028-06-03,0,11617.98,0.0,0.7
6982b6be-26bf-461b-b11b-c4f5623b8112,199.33,Legal,Enterprise (1000+),117837.9,4928.6,Enterprise,annual,25194.0,-0.5,4587,4615,1.01,2024-01-10,1,591.17,0.0,0.36
69f207ca-ed59-44d5-b08a-9e57cb54644a,144.57,Media,Medium (51-200),79781.14,736.63,Professional,monthly,14278.0,0.0,1442,1442,1.0,2025-06-28,0,551.85,0.2,0.7
6a0c968c-37fb-4f31-b54d-b23d6eb4010d,50.99,Technology,Enterprise (1000+),28876.86,245.06,Enterprise,annual,13563.0,0.0,8716,8733,1.0,2027-08-16,0,566.32,0.2,0.7
6a9047dc-b289-4ca9-9fd8-576180496094,284.37,Real Estate,Enterprise (1000+),2418542.09,17449.27,Enterprise,monthly,135967.0,,11298,11347,1.0,2025-02-27,1,8504.91,0.0,0.5
6b1845f3-7395-4757-b30a-8008278b6281,173.68,Healthcare,Medium (51-200),235.55,58.0,Professional,monthly,371.0,1.0,203,203,1.0,2024-03-21,1,1.36,3.0,0.8
6bbdab4a-5b86-432a-9946-75159db2cf10,95.56,Healthcare,Startup (1-10),-370.97,58.0,Professional,monthly,49.0,0.0,63,63,1.0,2023-10-19,1,-3.88,1.6,0.5
6bd98da3-0266-408a-bb02-73f38a92a211,455.88,Technology,Enterprise (1000+),1.073911101E7,13836.75,Enterprise,annual,512397.0,0.5,41954,42187,1.01,2030-07-14,0,23556.88,0.0,0.86
6becc649-a9a1-4244-ada9-8c051b1424e5,104.37,Consulting,Enterprise (1000+),947233.44,6138.55,Enterprise,annual,3600.0,0.0,,,,2023-10-31,1,9075.73,0.0,0.0
6c03c32e-697e-49ed-a39e-b539d588c5e4,412.72,Legal,Small (11-50),-62.1,37.0,Professional,monthly,49.0,-0.5,41,41,1.0,2023-01-26,1,-0.15,11.2,0.35
6c243c5b-8039-42bd-b43c-df2802517c94,186.55,Consulting,Small (11-50),1429.68,122.5,Starter,monthly,532.0,0.5,477,477,1.0,2023-06-23,1,7.66,1.5,0.65
6c962a2b-b599-495b-87c6-d1c5940833c2,234.33,Real Estate,Large (201-1000),35547.41,440.83,Enterprise,monthly,11096.0,0.0,4991,5006,1.0,2026-01-18,0,151.7,0.5,0.7
6dbd24f0-5259-4508-8786-3fb9919b17fb,41.05,Technology,Startup (1-10),635.55,74.67,Starter,monthly,411.0,,167,167,1.0,2023-02-10,1,15.48,0.5,0.5
6e0955ca-e794-49dd-b587-7ac908096fe1,167.38,Education,Enterprise (1000+),2875694.61,24653.2,Business,monthly,86032.0,-1.0,15033,15122,1.01,2026-04-04,0,17180.63,0.0,0.41
6e23e4e0-cf55-4119-b138-d5d5579bb49c,249.91,Finance,Enterprise (1000+),1275539.32,3429.9,Enterprise,annual,108828.0,-0.4,36141,36326,1.01,2030-08-09,0,5103.99,0.1,0.59
6e3bc342-7565-465e-95f1-d5a7b07948d0,105.48,Media,Enterprise (1000+),833603.17,4716.71,Business,annual,75777.6,-1.0,3417,3418,1.0,2025-06-18,0,7902.95,0.0,0.4
6e8bdd57-e1d6-4f92-8466-9f3e946e4c31,246.22,Legal,Medium (51-200),-845.47,93.33,Professional,annual,499.8,0.0,143,143,1.0,2024-11-05,1,-3.43,2.6,0.5
6e9b477a-d6f7-48f4-827d-2a829a0eac3a,85.51,Technology,Small (11-50),1036.97,131.0,Professional,monthly,420.0,0.0,436,436,1.0,2022-11-15,1,12.13,0.7,0.5
6ea393a9-e682-4c42-99d5-6720c941eda6,249.17,Marketing,Startup (1-10),727.81,29.0,Starter,monthly,667.0,,630,630,1.0,2026-08-26,0,2.92,8.6,0.7
6ed94a4d-c975-4819-a2c1-eb2dbe2ba4aa,52.27,Finance,Startup (1-10),9258.48,260.2,Professional,monthly,4311.0,,1350,1351,1.0,2025-04-14,1,177.13,0.2,0.5
6f34c914-9e4d-4a38-89d3-b7f139da767b,104.84,Retail,Startup (1-10),4514.46,78.3,Starter,annual,1879.2,,1147,1147,1.0,2026-11-16,0,43.06,1.3,0.7
6f4615a1-3c03-4407-b4d4-3fa564c2f114,338.4,Healthcare,Enterprise (1000+),134387.08,2948.29,Enterprise,annual,32091.0,,5642,5661,1.0,2024-05-25,1,397.12,0.1,0.5
6f8e6ab5-f504-4143-9c55-1143c0bed21b,142.57,Manufacturing,Small (11-50),0.0,130.5,Starter,annual,313.2,-1.0,57,57,1.0,2022-08-25,1,0.0,1.1,0.2
6fa04c0c-dc82-4216-b6ec-357e5e8e519c,164.58,Real Estate,Enterprise (1000+),30295.98,1312.0,Business,annual,9331.2,0.67,1997,2002,1.0,2024-09-07,1,184.08,0.1,0.7
6fabc32e-afe6-48fa-80fc-6fe6f27a545e,46.6,Media,Startup (1-10),45.38,56.0,Starter,monthly,58.0,-0.5,89,89,1.0,2024-01-07,1,0.97,0.8,0.35
6fe2ebba-341d-4595-ba66-1a6d1ea0e03f,187.63,Marketing,Enterprise (1000+),1399855.59,10126.13,Business,annual,57043.2,-1.0,21370,21499,1.01,2028-06-26,0,7460.72,0.0,0.41
7002711e-0dda-47f6-a40c-88ef377a4240,454.63,Finance,Startup (1-10),55.57,52.2,Starter,annual,313.2,0.0,54,54,1.0,2023-11-14,1,0.12,8.7,0.5
7025138f-2916-47dd-b428-816ba5ac1ee7,203.48,Manufacturing,Startup (1-10),926.13,145.0,Starter,monthly,203.0,-1.0,446,446,1.0,2025-05-08,1,4.55,1.4,0.2
7069669a-ac3e-437f-a5eb-9a99c99324e9,250.51,Consulting,Medium (51-200),1537.16,92.33,Professional,monthly,1282.0,0.0,465,466,1.0,2022-10-17,1,6.14,2.7,0.5
70f20676-1955-4988-a2b1-5178717b9446,175.34,Technology,Enterprise (1000+),680362.82,1565.04,Business,annual,76752.0,0.0,12273,12290,1.0,2031-07-18,0,3880.25,0.1,0.7
70fa177f-6dbf-43a0-b53a-ef08ad730a56,135.4,Healthcare,Medium (51-200),2507399.77,2987.0,Business,monthly,253738.0,,10575,10593,1.0,2033-03-04,0,18518.46,0.0,0.7
711ce105-004e-4d84-ab10-6f4033e34818,91.82,Retail,Startup (1-10),141.07,41.65,Professional,annual,0.0,,202,202,1.0,2025-02-16,1,1.54,2.2,0.5
71ee0242-7864-40b9-b1f9-52b789dcb7cf,93.98,Retail,Medium (51-200),515394.29,1868.67,Business,monthly,62632.0,0.0,8874,8895,1.0,2028-06-14,0,5484.08,0.1,0.7
71ffcdbf-ba07-4eec-88a8-ba9d7ec81d15,55.67,Retail,Enterprise (1000+),13254.74,126.9,Business,annual,7891.2,,5157,5163,1.0,2027-07-27,0,238.09,0.4,0.7
7282e08a-a69a-4322-a0ef-ebb751023849,71.78,Education,Small (11-50),5112.93,182.5,Professional,monthly,1987.0,,1164,1165,1.0,2025-10-03,0,71.23,0.4,0.7
72a843ca-2aeb-4f68-a0d5-4720cced75f8,42.93,Non-profit,Large (201-1000),235872.99,4203.43,Business,annual,26212.8,,6396,6418,1.0,2024-11-22,1,5494.36,0.0,0.5
7312ac6a-0ef9-48b1-ad30-beab364c1e39,211.75,Real Estate,Enterprise (1000+),333389.83,5018.0,Business,monthly,30492.0,0.0,3570,3579,1.0,2024-11-15,1,1574.45,0.0,0.5
7339f04d-d315-438e-ac51-e756b1e61576,379.25,Non-profit,Enterprise (1000+),46902.97,562.6,Business,annual,9801.6,,9714,9740,1.0,2028-06-13,0,123.67,0.7,0.7
733c9998-542a-4915-8a34-7e1543f40deb,106.04,Media,Small (11-50),669.9,77.75,Starter,annual,613.2,-0.33,330,331,1.0,2023-02-28,1,6.32,1.4,0.4
73be2702-9e4a-45cb-8fd8-745050b3b241,262.54,Consulting,Large (201-1000),1.010648363E7,9396.82,Enterprise,monthly,646553.0,1.0,31478,31579,1.0,2032-05-16,0,38495.02,0.0,1.0
73d6ce0a-a5dc-4b2f-bc49-052f1ff9c960,179.0,Legal,Small (11-50),1713.34,69.6,Starter,annual,1252.8,,447,447,1.0,2025-02-17,1,9.57,2.6,0.5
73ddec15-4e2f-4d4e-be5c-79b784319548,47.57,Technology,Startup (1-10),1099.0,52.0,Starter,monthly,1202.0,,378,378,1.0,2024-09-04,1,23.1,0.9,0.5
73f0b01a-874b-4473-a34d-3b397871eb37,256.09,Finance,Startup (1-10),160120.1,1211.02,Professional,annual,23284.8,0.0,2340,2346,1.0,2025-11-11,0,625.25,0.2,0.7
74a7d735-d505-4672-aa3c-80a1323a804f,140.31,Finance,Startup (1-10),572.51,87.0,Starter,monthly,232.0,0.0,159,159,1.0,2024-08-22,1,4.08,1.6,0.5
74a8eb2e-4144-44de-8f65-aafe0475271a,138.97,Finance,Medium (51-200),-650.81,111.27,Professional,annual,652.8,-1.0,66,66,1.0,2023-11-05,1,-4.68,1.2,0.2
75169071-d3b7-42b6-9ed6-ad7337d40088,150.93,Healthcare,Small (11-50),808.4,51.83,Starter,annual,926.4,0.0,302,302,1.0,2024-05-06,1,5.36,2.9,0.5
7541c2b5-a7e9-4d9f-8b9e-6103e1154642,115.79,Technology,Startup (1-10),1425.1,56.67,Starter,monthly,859.0,0.0,373,373,1.0,2024-12-23,1,12.31,2.0,0.5
761083a6-0c4a-4b57-b21d-fdcc6f073d5d,97.05,Real Estate,Enterprise (1000+),70119.71,1814.25,Enterprise,annual,29766.0,0.0,3570,3581,1.0,2024-07-23,1,722.51,0.1,0.5
7659a08c-8134-4554-89d8-357dae37a9b6,39.49,Media,Medium (51-200),344823.94,2602.71,Professional,monthly,28995.0,0.0,3774,3777,1.0,2025-11-12,0,8731.93,0.0,0.7
766fa61b-b842-4308-8386-391cd8138b4b,209.28,Media,Startup (1-10),2730.22,104.4,Professional,annual,3705.6,,1037,1039,1.0,2023-04-18,1,13.05,2.0,0.5
767b6c69-2aec-45c2-becf-5c49fa0ca5dd,267.94,Retail,Medium (51-200),55769.1,4083.25,Business,annual,16117.2,0.2,2149,2155,1.0,2024-12-09,1,208.14,0.1,0.56
767ffc2a-dfde-41ad-a2e7-fb4535d2981b,155.49,Education,Medium (51-200),41592.06,460.71,Professional,monthly,12227.0,1.0,1352,1352,1.0,2025-10-05,0,267.49,0.3,1.0
76884fac-4c1a-430f-a0d8-6e6a14dd0731,94.35,Media,Large (201-1000),106753.77,3228.93,Business,annual,22032.0,-1.0,3077,3086,1.0,2024-12-08,1,1131.47,0.0,0.2
76a3ad1d-1abb-48a9-809e-4303e28b3bd2,47.95,Consulting,Large (201-1000),491976.48,2347.0,Business,monthly,50162.0,,5154,5166,1.0,2027-02-14,0,10260.2,0.0,0.7
76d6a7b7-7cc1-45c6-aed5-84db42ac5a29,79.63,Marketing,Medium (51-200),-54.03,285.0,Professional,monthly,109.0,-0.33,109,109,1.0,2022-12-02,1,-0.68,0.3,0.4
76eebe33-c4d5-488e-8a5d-c139275d895f,151.64,Education,Large (201-1000),5759097.59,10256.05,Enterprise,annual,317514.0,-0.5,65204,65706,1.01,2033-09-20,0,37978.75,0.0,0.55
76fa7549-6292-4d73-a4c6-2aa12d1d0ee1,1150.63,Healthcare,Enterprise (1000+),454662.32,2186.2,Enterprise,monthly,37197.0,,24823,25011,1.01,2028-06-13,0,395.14,0.5,0.71
771296fd-bb32-43f5-b570-53ccc3d0cb05,238.92,Media,Startup (1-10),646.61,104.4,Starter,annual,313.2,,335,335,1.0,2023-07-19,1,2.71,2.3,0.5
77262fbc-9433-4da1-92ba-35e0955c91d9,172.29,Finance,Large (201-1000),16622.12,568.67,Business,monthly,7379.0,,967,968,1.0,2023-08-14,1,96.48,0.3,0.5
77749d9b-5fdf-4e9c-96a3-5761bc8ca84e,123.38,Healthcare,Large (201-1000),-238.65,66.33,Business,monthly,99.0,0.0,178,178,1.0,2023-11-02,1,-1.93,1.9,0.5
777e82e8-d5b8-44e7-abda-7897867fcfda,100.66,Healthcare,Medium (51-200),4064636.14,4442.89,Business,monthly,278401.0,,24058,24127,1.0,2032-10-03,0,40379.85,0.0,0.7
779181ad-5a91-49a3-a56a-ef9608f276f6,29.37,Manufacturing,Enterprise (1000+),313875.79,2642.8,Business,annual,31324.8,0.0,5381,5388,1.0,2027-02-07,0,10686.95,0.0,0.7
77aee34a-0139-47b4-9814-be0f34704f18,189.85,Manufacturing,Startup (1-10),16397.14,307.5,Professional,monthly,6554.0,0.0,1095,1097,1.0,2025-05-15,1,86.37,0.6,0.5
782bad0a-e772-40e7-a210-4abb19409a3c,124.37,Healthcare,Large (201-1000),-337.9,58.0,Business,monthly,99.0,-0.67,83,83,1.0,2022-01-30,1,-2.72,2.1,0.3
783254e6-2191-499c-808a-00c2d9253507,157.48,Healthcare,Startup (1-10),881.53,121.55,Professional,annual,999.6,1.0,847,849,1.0,2024-11-27,1,5.6,1.3,0.8
78a27418-c943-4b28-a8df-d90a50bf8b48,153.92,Non-profit,Startup (1-10),11914.13,591.16,Professional,annual,5853.0,,849,849,1.0,2024-07-09,1,77.4,0.3,0.5
78e0a129-b136-432e-8eb2-90ef5a435359,591.13,Retail,Small (11-50),-274.19,83.0,Starter,monthly,29.0,-1.0,49,49,1.0,2022-05-07,1,-0.46,7.1,0.2
7909dbcf-9eb2-45ce-83ea-55e59e9c150e,340.37,Education,Enterprise (1000+),4745.69,191.88,Business,annual,5311.2,0.0,966,967,1.0,2023-12-13,1,13.94,1.8,0.5
792cd7b6-bb7a-419e-81a7-7a0abced47e2,123.89,Education,Medium (51-200),962.04,374.75,Professional,monthly,571.0,,329,330,1.0,2023-03-19,1,7.77,0.3,0.5
796e5512-41b7-46b9-beb3-d446f991feb3,377.75,Non-profit,Startup (1-10),8973.35,150.6,Starter,monthly,8368.0,,544,544,1.0,2025-06-13,0,23.75,2.5,0.7
7975bc20-1439-4e8f-8c2d-5567bc5dd6d0,76.46,Education,Medium (51-200),7706.1,889.0,Business,annual,600.0,0.0,1128,1130,1.0,2024-04-26,1,100.79,0.1,0.5
79939c67-9971-4ad4-90ea-ecf4e89464dd,82.74,Retail,Large (201-1000),100256.01,836.7,Enterprise,annual,29943.0,0.0,4557,4570,1.0,2026-09-28,0,1211.7,0.1,0.7
799cd6d5-7a89-4330-84b8-d3d951d6f3dd,66.01,Legal,Small (11-50),20467.77,473.75,Professional,monthly,4522.0,-1.0,1462,1463,1.0,2025-06-24,0,310.07,0.1,0.4
79ad9f92-4e50-46d0-8f01-79739f9af20c,362.79,Healthcare,Enterprise (1000+),1019997.28,2099.22,Enterprise,annual,156405.0,1.0,17422,17463,1.0,2029-01-21,0,2811.54,0.2,1.0
79c55327-d33d-4c68-bddf-45b299f6b947,232.25,Legal,Medium (51-200),78842.97,2485.8,Professional,monthly,7161.0,-1.0,2594,2598,1.0,2023-12-04,1,339.47,0.1,0.2
7a3531e6-5009-48be-8056-c2c502154978,201.53,Legal,Large (201-1000),201080.56,1614.77,Business,annual,26424.0,0.0,2714,2714,1.0,2026-05-22,0,997.77,0.1,0.7
7a7b5897-9637-42ad-afbd-531d4a7c31d5,151.35,Legal,Enterprise (1000+),111329.68,2672.31,Enterprise,annual,45201.0,0.0,2303,2308,1.0,2023-09-20,1,735.58,0.1,0.5
7a9854d1-d004-44a3-a295-8a05b5704424,67.45,Finance,Enterprise (1000+),197296.89,6924.38,Enterprise,annual,30150.0,0.0,7030,7062,1.0,2024-01-17,1,2925.08,0.0,0.5
7aa18e4a-ae03-4715-8dda-b4ccf60e18e4,119.69,Consulting,Enterprise (1000+),174981.1,8101.7,Business,annual,7490.4,-0.5,5626,5669,1.01,2025-12-05,0,1461.95,0.0,0.55
7aee6c3f-0190-42a5-9561-d14a79dbb2f7,125.12,Manufacturing,Medium (51-200),67963.9,478.0,Business,monthly,14339.0,,5198,5206,1.0,2026-08-20,0,543.19,0.3,0.7
7b2fab4d-2022-4975-be0c-2167bfc3058a,342.98,Media,Startup (1-10),22171.58,758.07,Starter,annual,7250.4,-0.33,378,378,1.0,2025-03-04,1,64.64,0.5,0.4
7b413344-3d24-4ee3-921c-b14455a49dae,270.73,Non-profit,Large (201-1000),5358819.39,10335.7,Business,monthly,260492.0,0.0,18209,18258,1.0,2028-09-01,0,19793.96,0.0,0.7
7b5375b9-4488-4191-bfd6-076803d97b01,741.12,Real Estate,Startup (1-10),1478.06,145.0,Starter,monthly,290.0,0.0,560,560,1.0,2025-11-08,0,1.99,5.1,0.7
7b58e705-8081-4c68-804d-14cecaf0a6e0,100.51,Education,Medium (51-200),29083.96,657.31,Professional,annual,14349.6,-0.33,2406,2410,1.0,2024-05-08,1,289.36,0.2,0.4
7b90c970-d893-4c38-8386-ca6db091ac6c,405.29,Marketing,Startup (1-10),9387.35,546.98,Starter,annual,2995.8,0.5,677,677,1.0,2023-08-03,1,23.16,0.7,0.65
